name,team,result
588,Jahn Juniors,60
590,Jahn Juniors,70
591,Jahn Juniors,70
593,Jahn Juniors,60
594,Jahn Juniors,60
595,Jahn Juniors,60
596,Jahn Juniors,60
597,Jahn Juniors,50
699,Hohenflieger,75
700,Hohenflieger,60
701,Hohenflieger,50
702,Hohenflieger,40
703,Hohenflieger,50
704,Hohenflieger,75
692,Hurdenhopser,50
693,Hurdenhopser,50
694,Hurdenhopser,30
695,Hurdenhopser,60
696,Hurdenhopser,80
697,Hurdenhopser,70
698,Hurdenhopser,70
